source_dataset,public_ground_truth,session_id,client_endpoint,server_endpoint,pcap_size_bytes,packet_count,out_packets,in_packets,unknown_packets,out_payload_bytes,in_payload_bytes,total_payload_bytes,flow_duration_seconds,burst_count,len_1,len_2,len_3,len_4,len_5,len_6,len_7,len_8,len_9,len_10,len_11,len_12,len_13,len_14,len_15,len_16,len_17,len_18,len_19,len_20
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000867,157.82.4.249.9812,52.50.15.104.443,79751606,9,9,0,0,5706,0,5706,7.976154,1,486,50,0,486,1448,1448,816,486,486,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000868,157.82.4.252.30326,54.36.105.90.443,79751606,13,13,0,0,11512,0,11512,8.003023,1,1448,295,1008,1448,192,1448,191,1265,926,1448,192,1448,203,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000869,120.84.234.18.5656,150.129.7.132.443,79751606,282,282,0,0,0,0,0,8.05807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000870,51.96.13.64.41558,131.105.18.136.443,79751606,12,12,0,0,413,0,413,0.51785,1,0,0,0,126,0,256,0,31,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000871,157.82.4.253.39764,52.50.15.104.443,79751606,7,7,0,0,990,0,990,8.005139,1,188,188,50,188,0,188,188,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000872,133.20.28.30.51925,162.130.212.5.443,79751606,7,7,0,0,4390,0,4390,6.700767,1,0,1506,1428,510,0,80,866,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000873,150.129.22.213.53024,170.119.181.115.443,79751606,17,9,8,0,5587,4644,10231,0.566475,8,0,0,185,0,-1460,-2652,0,93,-258,1460,1531,1460,858,0,0,-274,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000874,120.84.230.231.19833,150.129.7.132.443,79751606,253,253,0,0,0,0,0,8.041613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000875,66.142.70.117.40957,150.129.7.132.443,79751606,31,21,10,0,228,40934,41162,0.368358,5,228,-8221,-8029,-2626,0,0,0,0,-2904,-1452,-1452,-7260,-961,-4356,-3673,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000876,133.11.46.88.23018,35.172.194.24.443,79751606,24,24,0,0,6752,0,6752,7.931465,1,422,422,0,422,421,0,423,423,0,423,423,0,422,422,0,422,422,0,422,422
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000877,203.172.142.31.62271,162.130.255.84.443,79751606,8,4,4,0,77,77,154,0.131329,4,-46,0,46,31,0,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000878,131.104.189.55.60702,141.196.36.243.443,79751606,8,0,8,0,0,6117,6117,0.125978,1,0,0,-46,-2885,-1460,-1460,-266,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000879,194.40.216.74.60980,133.20.252.2.587,79751606,14,0,14,0,0,4279,4279,3.101312,1,0,-68,-186,-18,-1460,-1460,-626,-51,-201,-47,-47,-64,-51,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000880,150.129.204.100.49948,23.63.49.214.80,79751606,7,4,3,0,370,288,658,0.06417,5,0,0,0,370,0,-288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000881,124.175.229.184.6630,157.82.4.199.53638,79751606,7,7,0,0,108,0,108,7.078072,1,0,0,54,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000882,157.82.4.193.12308,18.233.44.25.443,79751606,13,13,0,0,4869,0,4869,0.55861,1,0,517,0,0,126,0,550,2048,1590,38,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000883,157.82.4.248.4286,52.207.130.25.443,79751606,8,8,0,0,6199,0,6199,8.014524,1,451,451,451,451,741,1448,1448,758,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000884,203.172.135.235.53311,20.251.4.32.443,79751606,15,9,6,0,2067,9026,11093,0.42378,7,-7091,0,0,0,158,-51,412,1466,0,-1460,-424,0,31,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000885,104.200.105.246.45173,131.105.252.137.25,79751606,37,0,37,0,0,1516,1516,8.06526,1,-66,0,-72,-43,-43,-43,-66,0,0,-72,-43,-43,-43,-66,0,0,-72,-43,-43,-43
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000886,120.84.234.86.11556,150.129.7.132.443,79751606,296,296,0,0,0,0,0,7.789953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000887,133.66.16.195.60135,130.31.254.9.443,79751606,44,0,44,0,0,10416,10416,7.972099,1,-84,-146,0,0,0,0,0,-174,0,-96,0,0,0,0,-400,0,0,-72,0,-1460
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000888,157.82.4.193.35450,34.193.51.91.54443,79751606,12,12,0,0,3507,0,3507,0.76988,1,0,234,1174,0,233,801,0,1034,0,31,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000889,202.96.58.35.48034,103.67.116.80.443,79751606,19,12,7,0,1491,7324,8815,0.023188,10,0,0,0,288,-3072,0,318,-51,0,854,-1397,-2804,0,0,0,0,31,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000890,203.172.161.130.59890,35.119.6.116.443,79751606,162,81,81,0,6480,0,6480,8.012248,162,80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000891,165.151.218.29.33240,203.172.143.41.22,79751606,11,11,0,0,1250,0,1250,0.977888,1,0,22,0,976,48,16,52,84,52,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000892,120.84.234.204.2847,150.129.7.132.443,79751606,261,261,0,0,0,0,0,8.061818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000893,133.11.12.7.49918,3.232.218.1.443,79751606,103,103,0,0,3657,0,3657,7.220757,1,96,0,0,84,98,0,82,98,0,147,0,0,82,97,0,0,0,81,99,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000894,163.209.184.201.53301,23.193.39.152.443,79751606,36,12,24,0,814,35944,36758,0.126492,11,0,0,0,517,0,-3681,0,80,0,-287,-287,186,0,-61,-31,-307,-2708,-2708,-2708,-1354
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000895,157.82.4.251.38140,52.51.57.28.443,79751606,6,6,0,0,2915,0,2915,7.998731,1,582,588,0,581,582,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000896,157.82.4.199.43830,18.214.219.136.443,79751606,13,13,0,0,20717,0,20717,1.015408,1,0,0,64,356,2048,9680,1448,2896,2896,1329,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000897,120.85.52.172.58875,150.129.7.132.443,79751606,69,69,0,0,0,0,0,6.703709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000898,192.205.238.114.6940,3.225.4.224.443,79751606,7,7,0,0,1279,0,1279,0.24674,1,0,126,99,347,669,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000899,66.244.210.88.49721,163.208.22.236.443,79751606,784,0,784,0,0,21635,21635,8.05808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000900,202.96.58.35.48040,103.67.116.80.443,79751606,20,12,8,0,1491,8504,9995,0.017278,10,0,0,0,288,-3072,0,0,318,-51,0,854,-1397,-2749,-1235,0,0,0,31,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000901,157.82.36.109.62173,54.71.201.21.443,79751606,10,10,0,0,3672,0,3672,1.921251,1,0,517,0,64,1495,0,0,1596,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000902,157.82.4.209.4468,18.209.79.15.443,79751606,11,11,0,0,1126,0,1126,1.861753,1,0,0,517,0,126,0,445,38,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000903,202.96.58.35.48050,103.67.116.80.443,79751606,18,11,7,0,1491,8004,9495,0.017057,10,0,0,0,288,-3072,0,318,-51,0,854,-1397,-3484,0,0,0,31,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000904,163.209.109.188.56806,54.17.42.63.443,79751606,9,9,0,0,1934,0,1934,4.981473,1,544,0,368,0,372,0,216,217,217,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000905,157.82.87.211.45238,52.40.108.175.443,79751606,1227,1227,0,0,0,0,0,7.213051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000906,157.82.148.150.62622,34.229.42.174.443,79751606,47,47,0,0,13167,0,13167,7.898655,1,0,824,0,412,412,0,412,412,0,412,412,0,410,410,0,411,411,0,412,411
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000907,35.238.174.44.50974,203.172.138.57.22,79751606,11,0,11,0,0,1789,1789,1.502923,1,0,-41,-1112,0,0,-532,0,0,-52,-52,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000908,133.11.124.57.61027,44.6.130.21.443,79751606,8,8,0,0,759,0,759,2.177358,1,51,99,571,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000909,163.209.101.119.59424,114.225.146.37.443,79751606,7,0,7,0,0,2934,2934,0.232429,1,0,-111,-45,0,0,-1330,-1448,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000910,203.172.142.31.53476,173.220.118.197.443,79751606,75,38,37,0,4671,2900,7571,7.972019,64,-145,0,333,0,235,-145,0,0,225,-145,0,0,-145,0,-145,0,-145,0,-145,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000911,220.145.247.48.52766,150.129.5.58.443,79751606,51,0,51,0,0,9456,9456,7.739088,1,0,-143,0,-123,0,0,-94,-1445,-1542,-304,0,-94,0,-94,-1445,-104,-1744,0,0,-280
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000912,157.82.4.255.54370,54.36.67.156.443,79751606,6,6,0,0,2296,0,2296,7.99622,1,457,457,458,0,462,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000913,120.84.229.115.35119,150.129.7.132.443,79751606,204,204,0,0,0,0,0,7.988449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000914,120.84.229.133.35723,150.129.7.132.443,79751606,254,254,0,0,31,0,31,7.152374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000915,133.11.197.103.52924,100.231.13.169.51235,79751606,166,166,0,0,144145,0,144145,8.034577,1,1109,1058,1228,1228,1127,1228,1228,1228,1228,0,1111,1228,1228,1228,1228,1159,1228,1228,1228,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000916,223.122.190.136.3865,150.129.7.132.443,79751606,82,82,0,0,0,0,0,7.672448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000917,157.82.72.151.59404,18.208.233.75.25,79751606,11,11,0,0,10863,0,10863,0.89457,1,0,126,65,141,2880,2685,1440,2880,615,31,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000918,195.255.239.28.53591,150.129.7.132.80,79751606,416,416,0,0,0,0,0,6.067575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000919,203.172.161.138.56568,35.119.219.180.443,79751606,162,81,81,0,75242,0,75242,8.011879,162,894,0,894,0,894,0,894,0,894,0,894,0,894,0,894,0,894,0,894,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000920,133.11.110.65.60709,95.232.226.203.8080,79751606,47,47,0,0,17086,0,17086,8.016928,1,1050,536,1368,240,536,1050,0,0,0,0,536,0,0,1072,0,0,1368,776,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000921,45.49.238.158.35101,131.105.44.48.22,79751606,6,0,6,0,0,160,160,4.677,1,0,-64,0,-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000922,192.205.238.117.5436,44.23.121.17.443,79751606,59,59,0,0,121307,0,121307,3.119403,1,938,2896,2896,2896,2896,2896,1448,2896,1448,0,2896,2896,5337,0,140,1780,76,1448,1448,1448
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000923,202.96.58.152.51909,52.143.206.35.443,79751606,9,5,4,0,5674,2518,8192,4.576041,5,1382,1455,0,-1259,0,2837,0,-1259,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000924,162.115.109.199.50956,133.3.190.162.22810,79751606,8,5,3,0,441,1137,1578,0.881137,5,0,441,0,-1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000925,130.190.157.162.40882,54.112.122.109.443,79751606,18,18,0,0,11521,0,11521,4.573354,1,5448,2041,0,0,921,0,0,87,921,0,87,921,0,0,87,921,0,87,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000926,160.161.249.247.60840,130.31.254.15.443,79751606,91,0,91,0,0,202,202,8.040858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000927,170.120.55.69.41112,133.3.5.34.22,79751606,12,8,4,0,136,136,272,1.116585,7,0,16,52,0,-52,0,68,-84,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000928,157.82.4.250.17836,54.46.0.168.443,79751606,6,6,0,0,3186,0,3186,3.306736,1,202,1229,0,814,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000929,157.82.192.201.62805,3.94.4.141.443,79751606,32,32,0,0,1506,0,1506,7.9038,1,55,0,55,0,58,0,56,55,56,0,55,63,0,57,56,65,115,119,64,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000930,163.209.189.95.59988,140.84.169.189.443,79751606,7,0,7,0,0,0,0,7.075502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000931,152.224.67.5.57788,203.172.137.223.22,79751606,27,15,12,0,1250,1789,3039,2.1218,17,0,0,0,22,0,-41,0,976,-1112,0,0,48,0,-532,0,16,0,52,0,-52
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000932,150.129.221.67.48920,34.154.212.130.443,79751606,9,9,0,0,1713,0,1713,5.020748,1,0,0,815,0,64,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000933,120.84.230.229.17608,150.129.7.132.443,79751606,242,242,0,0,0,0,0,8.03905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000934,27.184.214.252.63067,150.129.7.132.443,79751606,846,846,0,0,0,0,0,8.001337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000935,120.84.234.14.11633,150.129.7.132.443,79751606,244,244,0,0,0,0,0,8.040854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000936,177.70.119.59.60526,202.233.89.229.22,79751606,15,7,8,0,252,540,792,4.799113,11,48,0,-436,16,0,52,-52,84,0,-52,52,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000937,157.82.4.199.26372,52.50.186.152.443,79751606,18,18,0,0,11488,0,11488,6.688515,1,311,2309,0,311,1065,0,311,2794,0,310,569,0,310,587,0,311,2300,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000938,150.129.83.106.61456,162.109.133.232.443,79751606,32,15,17,0,0,3671,3671,6.953477,30,-107,0,-628,-282,0,-153,0,-119,0,-369,0,-258,0,-427,0,-99,0,-91,0,-93
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000939,163.209.148.122.52692,146.181.80.181.443,79751606,8,8,0,0,8,0,8,7.122464,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000940,163.209.148.122.52689,146.181.80.181.443,79751606,8,8,0,0,8,0,8,7.122476,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000941,150.129.81.136.50053,154.178.92.217.2133,79751606,13,7,6,0,2358,0,2358,6.511755,12,229,0,376,0,237,374,0,594,0,347,0,201,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000942,160.161.249.247.60839,130.31.254.15.443,79751606,92,0,92,0,0,24675,24675,8.037855,1,-1460,-1,-773,-117,-1460,-1,-117,-117,-773,-117,-181,-277,-277,-757,-757,-277,-277,-117,-117,-773
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000943,131.105.143.97.27329,103.43.85.130.443,79751606,101,0,101,0,0,28773,28773,6.296381,1,0,0,0,-998,0,0,-998,-1448,-957,0,0,0,-1013,0,0,0,-998,0,0,-998
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000944,203.172.135.235.22808,123.54.97.8.80,79751606,141,79,62,0,113760,0,113760,6.863049,81,1440,1440,1440,0,0,0,1440,1440,0,0,1440,1440,0,0,1440,1440,0,0,1440,1440
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000945,223.122.189.201.33312,150.129.7.132.443,79751606,97,97,0,0,0,0,0,7.14033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000946,120.84.230.234.23957,150.129.7.132.443,79751606,302,302,0,0,0,0,0,8.044075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000947,150.129.154.96.48730,64.75.77.33.443,79751606,8,4,4,0,855,859,1714,7.215463,6,-51,855,-777,0,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000948,120.84.230.64.17079,150.129.7.132.443,79751606,281,281,0,0,0,0,0,7.801929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000949,163.209.95.19.53782,182.193.74.203.443,79751606,8,0,8,0,0,1897,1897,0.042835,1,0,0,-242,-64,-767,-50,0,-774,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000950,27.184.214.252.63010,150.129.7.132.443,79751606,638,638,0,0,0,0,0,8.026251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000951,163.209.227.217.54183,162.130.212.7.443,79751606,10,0,10,0,0,4079,4079,0.656908,1,0,-3393,0,0,-258,-75,0,-38,-315,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000952,223.122.189.4.56667,150.129.7.132.443,79751606,34,34,0,0,0,0,0,4.688829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000953,157.82.148.150.60179,52.40.36.132.443,79751606,6,6,0,0,0,0,0,0.225453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000954,202.96.58.35.27414,182.27.22.252.443,79751606,28,15,13,0,988,12846,13834,0.075199,14,0,0,0,283,0,-4096,0,0,-1671,0,6,0,58,0,-271,-271,0,0,617,-575
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000955,133.11.65.129.42979,44.20.194.210.443,79751606,17,17,0,0,5147,0,5147,7.977321,1,429,429,0,855,0,430,430,0,0,429,429,0,429,429,0,429,429,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000956,157.82.4.195.26012,34.194.24.4.443,79751606,7,7,0,0,3987,0,3987,5.401155,1,819,0,792,792,792,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000957,150.129.48.117.52726,172.25.167.53.443,79751606,11,11,0,0,2053,0,2053,0.098096,1,0,0,1245,6,624,0,84,70,24,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000958,133.11.33.76.13170,54.33.235.73.443,79751606,6,6,0,0,2188,0,2188,8.013062,1,0,477,0,461,384,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000959,157.82.4.199.54856,52.41.57.19.443,79751606,10,10,0,0,454,0,454,7.223626,1,0,0,0,64,366,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000960,82.146.10.140.43104,133.20.146.38.22,79751606,7,0,7,0,0,104,104,0.787987,1,0,0,-52,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000961,150.129.207.6.27049,133.202.12.205.443,79751606,12,8,4,0,475,1894,2369,2.38927,9,112,-473,119,0,-480,0,115,-476,0,129,-465,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000962,18.208.233.124.55654,157.82.72.151.25,79751606,6,0,6,0,0,54,54,0.364776,1,0,0,0,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000963,27.184.214.252.62914,150.129.7.132.443,79751606,59,59,0,0,0,0,0,1.351136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000964,27.184.214.252.63013,150.129.7.132.443,79751606,449,449,0,0,0,0,0,5.708247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000965,27.184.214.252.62912,150.129.7.132.443,79751606,317,317,0,0,0,0,0,8.036268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000966,27.184.214.252.62898,150.129.7.132.443,79751606,137,137,0,0,0,0,0,7.960227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000967,27.184.214.252.62966,150.129.7.132.443,79751606,472,472,0,0,0,0,0,7.858307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000968,27.184.214.252.63070,150.129.7.132.443,79751606,1036,1036,0,0,0,0,0,7.973266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000969,27.184.214.252.63062,150.129.7.132.443,79751606,442,442,0,0,0,0,0,7.995254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000970,27.184.214.252.63066,150.129.7.132.443,79751606,189,189,0,0,0,0,0,8.035103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000971,27.184.214.252.63061,150.129.7.132.443,79751606,665,665,0,0,0,0,0,8.035319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000972,157.82.4.222.46238,164.36.208.254.443,79751606,41,0,41,0,0,3226,3226,6.838813,1,-267,-38,-42,0,0,-267,-38,-42,0,0,-267,-38,0,-42,0,0,0,0,0,-42
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000973,120.84.234.23.2299,150.129.7.132.443,79751606,401,401,0,0,0,0,0,8.00706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000974,157.82.138.219.62024,54.27.179.41.443,79751606,8,8,0,0,1457,0,1457,0.549299,1,0,517,0,0,126,0,814,0,0,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000975,170.120.45.40.33368,103.190.11.162.22,79751606,13,8,5,0,220,156,376,3.579407,9,0,68,-52,0,68,-52,84,0,-52,0,0,0,0,0,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000976,157.82.185.84.16004,182.193.74.230.443,79751606,48,0,48,0,0,201423,201423,0.330708,1,0,-238,0,-64,0,-5840,-2920,-1460,-1460,-5840,-1460,-1460,-2920,-7300,-5840,-4380,-7708,0,0,-2920
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000977,157.82.4.199.21862,51.158.106.42.443,79751606,17,10,7,0,946,360,1306,4.653363,14,0,0,314,-120,0,0,0,318,-120,0,0,0,314,-120,0,0,0,0,0,0
mawi_202403011400_samplepoint_F,0,MAWI_FLOW_000978,157.82.185.84.41616,182.193.74.205.443,79751606,10,0,10,0,0,1893,1893,0.760866,1,0,-238,0,-64,-484,0,0,-369,-369,-369,0,0,0,0,0,0,0,0,0,0
